behavior,Qp1,Qp2,evidence,arbitration,subject
1,0.29751,-0.25336,-0.081219,-0.13502,29
0,-0.12022,-0.47024,-0.57268,-0.14517,29
0,-0.17314,-1.4201,0.63733,-0.14646,29
0,-0.10278,-1.0373,0.00975,-0.14612,29
0,-0.74889,-1.995,-0.045436,-0.14617,29
0,-0.71515,-1.0682,0.63502,-0.14616,29
0,-0.98059,-1.0347,-0.59153,-0.14616,29
0,-1.0913,-1.24,-0.22722,-0.14616,29
0,-1.953,-1.5176,-1.025,-0.14616,29
1,0.36528,-0.16922,-1.5756,-0.14616,29
1,0.96722,-0.66921,-0.48416,-0.14616,29
1,0.73524,0.14789,0.28652,-0.14616,29
1,0.74438,0.62875,0.18611,-0.14616,29
1,0.39876,0.18655,-0.24737,-0.13356,29
0,0.58616,-0.079101,-0.25206,-0.11167,29
1,1.7658,-1.4125,-0.2649,-0.10891,29
1,1.5685,-0.36553,0.57303,-0.10926,29
0,1.505,1.1926,1.2764,-0.0229,29
0,-0.1599,0.59339,-1.6165,-0.034116,29
0,-0.40935,-0.65645,0.72958,-0.0018227,29
1,-0.017117,0.48492,0.44704,0.018048,29
0,0.071105,1.1326,0.27264,0.019827,29
0,-0.72686,0.54387,-0.61751,-0.006247,29
0,0.55915,0.88854,-1.4476,-0.011699,29
1,1.5312,0.0098327,-0.50988,0.020473,29
0,0.96081,-0.059563,-0.90852,0.055075,29
1,0.85001,-0.19413,-0.30317,0.057471,29
1,0.1039,0.12423,-0.84666,0.065313,29
1,0.70292,-0.84167,0.018164,0.06932,29
0,-0.64681,-0.88018,-1.8497,0.06859,29
0,-1.3187,-1.3463,-0.602,0.068498,29
0,-1.6735,-0.65062,0.013282,0.06849,29
0,-1.8341,0.48566,0.71156,0.16362,29
0,-1.3921,0.1265,-0.44863,0.1518,29
0,-1.259,1.2969,0.78008,0.15108,29
0,-0.89537,-1.909,2.6911,0.23454,29
0,0.036902,-2.0216,-1.2839,0.22686,29
1,1.1953,1.4859,2.0881,0.30461,29
1,1.0338,0.16936,0.9035,0.33614,29
1,1.0905,-0.039353,-0.16062,0.34269,29
1,1.1747,-0.56891,0.15076,0.34445,29
0,1.8404,-1.5584,-0.034278,0.34467,29
1,1.4623,-1.8095,-0.48974,0.34468,29
1,1.5313,0.69112,-1.3957,-1.0891,29
0,1.7314,-0.89563,1.1478,-0.9667,29
0,1.1788,-0.80317,-0.86308,-0.98219,29
1,0.72351,1.3049,1.4087,-0.90517,29
1,0.087873,1.8235,-0.50348,-0.90844,29
1,-1.3798,2.015,-1.8233,-0.90886,29
1,-1.1033,-0.81177,2.3868,-0.79369,29
0,-0.87564,0.25561,0.55955,-0.75128,29
1,1.0412,-0.53154,-1.7088,-0.76953,29
0,1.0529,0.12341,0.36961,-0.76793,29
0,0.43784,0.038678,-0.94408,-0.74795,29
0,-0.60334,-0.47517,-0.98114,-0.76445,29
0,-0.73524,-2.0496,1.2142,-0.76655,29
1,-0.25106,-0.23662,1.0591,-0.76628,29
1,0.19559,0.53811,-0.0089957,-0.76659,29
0,-1.212,-0.91501,-0.40224,-0.76655,29
0,-1.583,-1.183,-0.46352,-0.76654,29
0,-1.4373,-1.0911,-0.38956,-0.76654,29
0,-0.80236,1.4361,1.6483,-0.67817,29
1,-0.37515,1.5885,-0.65272,-0.68566,29
1,0.71929,-0.94964,1.1246,-0.63917,29
1,1.5515,0.40585,0.16366,-0.57613,29
1,1.2716,1.7515,0.79673,-0.57455,29
1,0.65821,1.6285,-0.90123,-0.57611,29
0,1.3126,-0.39954,1.0911,-0.57614,29
1,0.89458,0.056279,-0.31712,-0.52287,29
0,0.61044,-0.17946,-0.39682,-0.49364,29
1,0.073548,0.96461,0.28136,-0.48813,29
1,-0.9192,0.69029,-1.1812,-0.49287,29
0,-1.122,0.82324,-0.41215,-0.49321,29
0,-1.3019,-0.92082,1.34,-0.39786,29
0,-0.63108,1.1642,1.133,-0.33336,29
1,-0.6617,1.6799,0.1984,-0.32038,29
1,1.4921,-0.77036,-0.20403,-0.30017,29
1,1.6109,-0.87115,-0.34861,-0.30787,29
0,1.5874,-1.3451,0.162,-0.30613,29
0,0.58262,0.31382,0.28752,-0.25591,29
0,1.4571,-0.9015,-0.035729,-0.2125,29
0,1.1441,-1.6005,0.065596,-0.21226,29
0,0.21821,-1.4375,-1.2225,-0.21295,29
1,1.0642,1.6857,2.0406,-0.13749,29
0,0.16956,-1.8597,2.436,-0.053586,29
0,0.63418,-1.9315,-0.78266,-0.053928,29
0,0.69304,1.7908,3.5994,0.056943,29
0,0.77756,-1.7206,3.3436,0.16347,29
0,0.21031,-2.0397,-0.63747,0.16402,29
0,0.3311,-1.1158,0.53043,0.16318,29
0,0.30787,-1.5438,0.11309,0.16329,29
0,1.5379,1.1272,1.1088,0.23616,29
1,1.1928,1.6752,-0.13341,0.24154,29
1,1.1491,-1.2741,2.7892,0.34838,29
0,0.29592,-1.3123,-1.2714,0.33622,29
0,-0.12042,-1.7364,-0.34915,0.33643,29
1,-0.36582,0.97699,2.3016,0.3877,29
1,0.026929,0.4403,-0.20109,0.36153,29
1,0.26934,0.078824,-0.21355,0.36542,29
1,0.45417,-0.34431,-0.080432,0.36591,29
0,-0.79392,0.1052,-1.2911,0.36585,29
1,0.78183,0.53949,-1.6893,0.36584,29
1,0.36498,1.1815,-0.11643,0.35967,29
1,1.1598,-0.83351,0.9134,0.41013,29
1,0.56699,1.301,1.2768,0.45969,29
1,-0.20167,-1.4892,1.7741,0.49187,29
0,0.31744,-1.633,-0.76902,0.49335,29
0,0.72998,-1.3997,-0.54902,0.49287,29
0,0.55106,-1.2863,-0.40521,0.49274,29
0,-0.088097,-0.76881,-0.50879,0.49273,29
1,0.37036,-0.9548,-0.65321,0.49273,29
0,-0.95866,-0.34948,-1.2186,0.4703,29
1,-2.0132,-0.27279,-1.4649,0.50008,29
1,-1.9157,-1.3951,0.76995,0.49959,29
0,-1.3253,-0.95029,-0.52974,0.49916,29
1,-1.6744,-1.2294,-0.42607,0.49922,29
0,-1.9498,-0.21655,0.44549,0.55288,29
0,-1.9847,-0.42365,-0.13705,0.60675,29
1,-1.6423,1.3949,1.2303,0.65938,29
1,-1.5989,0.61902,0.46212,0.66308,29
0,-1.632,-1.3659,1.769,0.72523,29
1,-2.0215,-2.1205,0.036038,0.73283,29
0,-1.4543,-0.91642,0.31041,0.73187,29
1,-0.1495,-0.97351,-1.7775,0.73182,29
0,0.32405,0.61246,0.82839,0.75122,29
1,-0.65628,1.1069,-0.93106,0.75464,29
0,-1.6282,-1.7653,1.6251,0.79928,29
1,-1.8283,-0.70372,0.58542,0.7978,29
1,-1.7381,0.47893,0.84315,0.85545,29
1,-1.3028,-0.33554,0.04683,0.88631,29
0,-1.1706,-0.35488,-0.45152,0.8994,29
1,-1.6933,0.73276,0.23749,0.90358,29
0,-1.3357,-0.84843,0.95836,0.94639,29
1,-0.6739,-1.1326,-0.78502,0.94384,29
0,0.14202,-0.91704,-1.0381,0.94303,29
1,0.39951,-0.42854,-0.095097,0.94293,29
1,1.6266,-0.74399,-1.4102,0.94292,29
1,1.9747,0.93502,1.0742,0.99192,29
0,1.0941,1.8605,-0.35328,0.98933,29
0,1.6375,0.678,0.31484,0.98966,29
1,0.51191,0.10894,-1.0204,0.98956,29
1,1.1014,-0.46627,-0.38909,0.98957,29
1,-1.7438,-0.77629,-1.4855,-1.0891,29
0,-1.4192,-0.7042,-0.61926,-1.0504,29
0,-1.9174,-0.65314,-0.84414,-1.0405,29
1,-1.5182,0.7369,0.70516,-1.0414,29
0,-0.5429,-0.72212,0.10777,-0.98401,29
0,-0.80465,-0.86504,-0.47013,-0.97045,29
1,-0.4525,-0.38003,-0.20913,-0.96753,29
0,-0.75466,-1.4506,0.47617,-0.9679,29
0,-1.0241,-1.3766,-0.55292,-0.96657,29
1,-0.75002,-0.10943,0.71939,-0.96656,29
0,-1.5244,0.97348,-0.060901,-0.96654,29
0,-1.1987,-1.1114,1.5349,-0.85646,29
0,-0.078589,-1.124,-1.6099,-0.87222,29
1,-0.93848,0.55147,0.47404,-0.83189,29
0,-1.6639,0.38639,-0.9867,-0.80986,29
1,-1.6017,0.78474,0.035905,-0.81213,29
1,-1.6709,-0.38065,0.8492,-0.70239,29
0,-1.3328,-1.0314,-0.015164,-0.66932,29
1,-1.5597,1.1082,1.7087,-0.56443,29
0,-0.39404,-0.75893,0.32299,-0.51974,29
0,-0.32342,-1.1213,-0.012458,-0.5073,29
1,-0.12182,-1.9218,0.30423,-0.50749,29
1,0.01931,-1.604,-0.14226,-0.50775,29
0,0.15278,1.3711,2.7123,-0.42898,29
1,-0.56239,-1.4384,1.8571,-0.36416,29
0,0.11762,1.0986,1.6062,-0.31675,29
0,0.011113,0.53956,0.15639,-0.32278,29
1,0.2288,1.1815,0.11558,-0.32201,29
1,0.56463,0.80162,-0.30271,-0.32222,29
1,0.45305,0.37616,0.0074235,-0.32223,29
1,0.59304,0.11262,-0.19909,-0.32223,29
0,1.8437,-0.71736,-0.88676,-0.32223,29
0,1.694,-0.36132,-0.11145,-0.32223,29
1,1.752,1.5705,1.6828,-0.22062,29
1,2.0676,-1.455,2.554,-0.073603,29
1,1.9535,0.92879,2.1016,0.053119,29
1,1.9005,1.105,-0.19121,0.060938,29
1,1.47,0.41459,-0.08052,0.058506,29
1,1.8778,0.033641,-0.38544,0.12449,29
1,2.045,-0.81122,0.39167,0.19783,29
0,2.0277,0.50724,1.0735,0.29966,29
1,1.7943,-1.464,1.5208,0.38227,29
0,0.72443,1.4727,1.5799,0.44773,29
0,-0.027602,-1.2997,1.7744,0.48581,29
1,-1.0091,-2.0283,-0.68163,0.49016,29
0,-1.0564,1.3593,3.2544,0.57994,29
1,0.24769,-1.7753,1.519,0.60878,29
0,0.45143,-1.0404,0.2314,0.59912,29
0,-0.13925,-1.6181,-0.3878,0.60035,29
1,0.36388,-0.8947,-0.12976,0.6002,29
1,-1.6145,0.74822,-0.86412,0.61261,29
0,-2.0578,-1.1819,1.2322,0.68688,29
0,-0.99656,-2.0972,-0.57455,0.68385,29
1,-0.36122,-2.2132,-0.93432,0.68346,29
0,0.60547,0.32963,1.2784,0.69381,29
0,0.072918,1.2387,0.034814,0.70243,29
0,0.50635,-1.8744,2.5106,0.74006,29
0,0.33007,-1.6399,-0.27246,0.73537,29
1,1.7334,-1.3167,-1.6073,0.73489,29
1,1.6414,0.35934,1.3696,0.79618,29
1,0.70506,0.82324,-0.91252,0.79421,29
0,-0.80067,-0.040367,-1.1479,0.7779,29
1,-1.2997,-1.5333,0.69915,0.77814,29
0,-0.59228,-2.016,-0.62563,0.77879,29
1,0.80738,-1.9094,-1.835,0.77879,29
0,1.0618,0.66159,2.1386,0.82656,29
1,1.4022,0.48419,-0.52494,0.82372,29
1,1.1757,2.0549,1.0998,0.82408,29
0,0.29928,2.1701,-1.2161,0.82412,29
1,-0.11999,-1.3372,2.9491,0.86258,29
0,-0.2887,-1.8234,0.005949,0.8677,29
1,-0.77244,-2.0108,-0.68119,0.86835,29
0,-0.87226,1.068,2.8625,0.91814,29
0,-1.0005,2.045,0.57866,0.92541,29
1,-1.5947,-1.1434,2.4038,0.97627,29
0,-1.7856,-0.16373,0.50848,0.97368,29
1,-1.6942,0.33771,0.11229,1.0095,29
0,-1.1431,-1.0243,0.49825,1.0315,29
1,-0.45685,-1.8676,-0.21474,1.029,29
1,-0.79374,0.83459,2.183,1.0571,29
0,-1.2217,0.67382,-0.64471,1.0541,29
1,-0.46681,0.52767,-1.0413,1.0503,29
1,-0.83354,-1.9645,1.9233,1.0627,29
0,-1.9203,1.7866,2.4324,1.1067,29
1,-1.7883,-1.5115,3.0599,1.1557,29
1,-1.0395,-2.2228,-0.42899,1.156,29
0,-0.058417,1.5862,2.6176,1.1811,29
0,-0.58915,-0.4049,1.1956,1.1844,29
1,-0.61785,-0.19596,-0.12788,1.1812,29
0,-0.54443,-1.1757,0.64546,1.1853,29
0,0.11989,-0.83865,-0.73132,1.1846,29
0,-0.10419,-0.041278,0.2746,1.1848,29
1,-0.17111,0.43708,0.1161,1.1858,29
1,-0.4493,-0.089289,-0.078667,1.189,29
1,-0.44601,0.095584,-0.12403,1.1885,29
1,-0.21441,-0.67759,0.23993,1.1915,29
0,-1.0327,0.94343,0.46418,1.201,29
0,-0.98229,-0.15092,0.79495,1.2148,29
0,-1.053,0.1297,-0.10001,1.2149,29
1,0.18273,-0.063548,-0.54266,-1.0891,29
0,-0.17329,1.0631,0.47352,-1.0967,29
1,-0.25692,-1.5612,2.3948,-1.0333,29
1,0.92693,-1.0133,-1.1108,-1.0414,29
0,1.9631,-0.98578,-1.4961,-1.0424,29
1,1.4008,0.31742,0.42219,-1.0425,29
1,1.4452,0.73407,0.076324,-1.0425,29
1,0.75726,1.3738,-0.43469,-1.0425,29
0,0.2848,1.958,-0.24314,-1.0425,29
0,-0.73832,-0.81898,1.4634,-1.0003,29
0,-0.52116,-2.0512,0.74838,-0.98538,29
0,-1.1101,1.566,2.8691,-0.85588,29
0,-0.41414,1.8566,-0.81803,-0.8556,29
1,1.1382,-0.83183,0.7519,-0.81679,29
1,0.67983,1.427,1.5667,-0.72637,29
0,-0.61121,1.5874,-1.6508,-0.73227,29
1,0.034371,-0.86593,1.5568,-0.68234,29
0,-0.4618,0.081044,0.11776,-0.68904,29
1,-0.98702,-0.42788,-0.3852,-0.69666,29
0,-0.86091,0.76543,0.81276,-0.63502,29
0,-1.3073,-1.557,1.6487,-0.55773,29
0,-1.0171,-1.8513,-0.34127,-0.55723,29
0,-0.82619,-2.0982,-0.2762,-0.55716,29
0,-1.4185,-1.3328,-0.1888,-0.55717,29
0,-1.9559,-1.5713,-0.68903,-0.55715,29
0,-1.446,-0.97262,-0.27119,-0.55715,29
0,-0.64935,-1.4418,-0.74405,-0.55715,29
1,0.1066,-1.4174,-1.1729,-0.55715,29
0,-1.1077,1.6044,1.5028,-0.49818,29
0,-1.1074,-1.7862,3.3123,-0.35784,29
1,-0.45232,-0.49672,0.29934,-0.37539,29
1,-0.061091,-0.83648,-0.41022,-0.37492,29
1,0.21966,-1.4665,0.029345,-0.37486,29
1,0.44788,1.4304,2.5182,-0.29461,29
0,-0.71766,0.33004,-0.49791,-0.30469,29
0,-0.5956,0.10678,-0.22131,-0.28359,29
1,-0.42602,0.2462,-0.36648,-0.28999,29
1,0.40461,-0.57466,-0.40702,-0.29627,29
1,1.4346,-0.38517,-1.3154,-0.3001,29
1,0.83297,0.60314,0.03917,-0.2438,29
1,0.6797,-0.1521,0.31199,-0.24526,29
1,1.6235,0.96808,-0.21842,-0.24382,29
1,1.3963,1.9066,0.42211,-0.24393,29
1,1.9455,1.5643,-0.59155,-0.24392,29
1,1.8224,1.8983,-0.10395,-0.24392,29
1,1.383,1.8987,-0.82981,-0.24392,29
1,1.0191,1.3537,-0.15861,-0.24392,29
1,0.27944,-0.057021,0.33061,-0.24392,29
0,-0.70046,0.057746,-1.3371,-0.24392,29
0,-0.36224,0.82696,0.11144,-0.24392,29
0,-0.28086,-0.92034,1.4581,-0.19513,29
1,-0.0779,-0.51282,-0.11826,-0.20185,29
0,-1.054,-0.88045,-1.0619,-0.22324,29
1,-1.4474,-0.088499,0.071526,-0.1697,29
1,-1.921,-0.32358,-0.61838,-0.16805,29
0,-1.2875,-0.1018,-0.81891,-0.11571,29
1,-0.089835,-0.40912,-1.3846,-0.13502,29
0,-0.439,-0.19649,-0.49735,-0.14517,29
0,-1.3309,-0.16955,-1.3286,-0.14646,29
0,-0.98154,-0.08229,-0.63183,-0.14612,29
0,-1.862,-0.78398,-0.59272,-0.14617,29
0,-1.0103,-0.7471,-1.2711,-0.14616,29
0,-0.97945,-1.0359,-0.044834,-0.14616,29
0,-1.1682,-1.1563,-0.40913,-0.14616,29
0,-1.4233,-2.094,0.38866,-0.14616,29
1,-0.1841,0.42858,0.93921,-0.14616,29
1,-0.6436,1.0836,-0.15219,-0.14616,29
1,0.10733,0.83114,-0.92287,-0.14616,29
0,0.54924,0.84108,-0.82246,-0.14616,29
1,-0.088328,-0.28966,0.14979,-0.13356,29
0,-0.13057,0.57331,0.55674,-0.11167,29
1,-1.3304,1.9404,-0.25223,-0.10891,29
0,-0.36498,1.7363,-1.2245,-0.10926,29
1,-1.2445,-1.2663,1.8724,-0.0229,29
0,-0.62381,0.1561,0.48184,-0.034116,29
1,-0.77637,-0.37644,0.074346,-0.0018227,29
0,-0.6801,-0.15043,-0.18831,0.018048,29
0,-1.1303,-0.16372,-0.8285,0.019827,29
0,0.19979,-0.79429,-1.1928,-0.006247,29
1,0.7536,0.63516,0.56727,-0.011699,29
1,0.13022,-1.5735,1.3207,0.020473,29
0,-0.064352,0.66222,1.8493,0.055075,29
0,-0.20459,0.90354,-0.22317,0.057471,29
0,-0.22236,0.053658,0.57123,0.065313,29
0,0.70012,-0.80868,-0.46964,0.06932,29
1,0.73993,0.63334,1.1797,0.06859,29
1,1.1688,1.3611,-0.038621,0.068498,29
0,0.52959,1.7467,-0.65001,0.06849,29
0,0.5642,-1.5166,3.1361,0.16362,29
0,0.10622,-1.4269,-0.75579,0.1518,29
1,1.1656,-1.3317,-1.4506,0.15108,29
1,1.9933,0.56708,0.75059,0.23454,29
0,1.8285,-0.15667,0.26479,0.22686,29
0,1.8076,1.3029,1.2205,0.30461,29
0,0.18669,-0.86005,0.10929,0.33614,29
0,0.019863,-1.2179,-0.12933,0.34269,29
0,0.46109,-1.3471,-0.69397,0.34445,29
1,1.3647,-2.0762,-0.59027,0.34467,29
1,1.5947,-1.6655,-0.1464,0.34468,29
0,0.60656,1.6974,0.75937,-1.0891,29
1,0.92073,-1.5228,2.7641,-0.9667,29
0,0.69082,-1.3019,-0.34949,-0.98219,29
1,1.3552,0.487,0.82328,-0.90517,29
1,1.6706,0.084741,-0.25487,-0.90844,29
0,1.8261,-1.4756,1.1715,-0.90886,29
1,1.1523,0.75848,1.289,-0.79369,29
1,0.45044,-0.67746,0.4017,-0.75128,29
0,0.51564,-1.4044,0.38432,-0.76953,29
0,-0.16964,-1.245,-0.94595,-0.76793,29
1,-0.025279,0.20073,1.0618,-0.74795,29
1,0.37831,0.67737,-0.27805,-0.76445,29
1,1.8165,0.73775,-1.9294,-0.76655,29
1,0.14929,0.20036,-1.6855,-0.76628,29
1,0.51602,0.29998,-0.63883,-0.76659,29
0,-0.86315,-1.2806,-0.23265,-0.76655,29
0,-1.1149,-1.6905,-0.17265,-0.76654,29
1,-1.0312,-1.5328,-0.24682,-0.76654,29
1,-1.6371,0.41583,1.0625,-0.67817,29
1,-1.5598,0.28535,-0.2686,-0.68566,29
0,-1.2802,0.89772,0.011884,-0.63917,29
0,-0.70541,-1.5403,1.6228,-0.57613,29
0,-1.7114,-1.4299,-1.3722,-0.57455,29
0,-1.5692,-0.787,0.2045,-0.57611,29
0,0.29831,-1.5021,-1.7284,-0.57614,29
0,0.11107,0.62934,1.7462,-0.52287,29
0,0.12587,-0.52612,0.90192,-0.49364,29
1,0.89836,-0.04361,-0.70161,-0.48813,29
1,0.61092,-0.98871,0.35897,-0.49287,29
1,0.72863,-1.1923,-0.23732,-0.49321,29
0,0.97472,1.0459,1.7919,-0.39786,29
0,1.2756,-0.34756,0.82346,-0.33336,29
0,1.5449,-0.64988,-0.30824,-0.32038,29
0,1.0396,-1.8621,0.39116,-0.30017,29
0,0.78294,-1.848,-0.60213,-0.30787,29
0,1.1743,-1.8043,-0.72734,-0.30613,29
1,0.56881,0.21373,1.1374,-0.25591,29
1,0.87741,-1.5431,1.2035,-0.2125,29
1,1.4174,-1.3045,-0.69187,-0.21226,29
0,1.2546,-0.30992,0.55717,-0.21295,29
0,1.8505,1.1158,0.51424,-0.13749,29
1,2.0801,0.038622,0.56778,-0.053586,29
0,1.7624,-0.72673,0.13124,-0.053928,29
1,2.069,0.60179,0.74733,0.056943,29
1,1.9922,-0.73924,1.0285,0.16347,29
1,1.8669,-0.28024,0.027331,0.16402,29
1,0.9648,-0.43172,-1.2071,0.16318,29
0,1.3514,-0.40899,-0.74433,0.16329,29
0,1.3619,1.6063,1.8278,0.23616,29
0,1.5558,1.3166,-0.23395,0.24154,29
0,1.5034,-0.98409,2.0844,0.34838,29
1,1.1885,-0.35319,-0.0094883,0.33622,29
0,1.5339,0.062151,-0.27589,0.33643,29
0,1.2694,-0.34642,-0.18884,0.3877,29
0,-0.18974,-0.18855,-1.8494,0.36153,29
0,-0.10489,-0.37818,-0.21399,0.36542,29
0,0.25264,-0.56991,-0.52946,0.36591,29
1,-0.16443,0.78937,0.65144,0.36585,29
1,-0.56405,-0.92511,1.0522,0.36584,29
0,0.92655,0.19933,-0.85096,0.35967,29
1,0.96127,-1.2514,1.1949,0.41013,29
0,1.3895,0.32569,0.87171,0.45969,29
0,1.6364,0.27394,-0.55046,0.49187,29
1,1.475,-0.40344,0.21917,0.49335,29
1,1.2234,-0.86659,-0.11541,0.49287,29
1,1.1145,-0.67371,-0.23857,0.49274,29
1,0.6383,0.021544,-0.1285,0.49273,29
1,0.80916,-0.47734,0.016976,0.49273,29
1,-0.13246,-1.1275,-0.71914,0.4703,29
0,0.13355,1.8507,2.5612,0.50008,29
0,1.2076,1.9765,-1.435,0.49959,29
1,0.80422,1.3635,-0.13179,0.49916,29
1,1.0614,1.7471,-0.2071,0.49922,29
1,0.053613,-1.6423,2.1371,0.55288,29
0,0.31125,1.6178,2.8728,0.60675,29
1,1.3457,-1.2813,1.5811,0.65938,29
0,0.552,-1.6486,-0.84969,0.66308,29
1,1.3377,1.2816,1.9042,0.72523,29
0,1.8995,2.0721,-0.12642,0.73283,29
1,0.77629,1.5014,-1.0159,0.73187,29
1,0.82664,0.087476,1.1373,0.73182,29
0,0.75596,0.41146,-0.053591,0.75122,29
0,1.0167,-0.6795,0.54626,0.75464,29
1,1.8204,1.5302,1.1116,0.79928,29
1,0.61214,1.8939,-1.3365,0.7978,29
0,0.57466,-1.3721,3.1357,0.85545,29
1,0.37726,0.93929,1.9271,0.88631,29
0,-0.26424,-0.94804,0.95541,0.8994,29
0,0.65629,-1.7741,-0.5062,0.90358,29
1,0.8885,0.93029,2.3073,0.94639,29
0,0.99498,0.60209,-0.090786,0.94384,29
1,0.77728,-0.23609,0.32574,0.94303,29
0,0.32587,-0.50998,-0.55088,0.94293,29
1,0.61545,-1.8444,0.77337,0.94292,29
1,0.99891,1.718,3.0499,0.99192,29
0,1.7025,1.1631,-0.5438,0.98933,29
0,0.59721,1.8055,-0.91816,0.98966,29
1,0.071872,0.58719,0.37435,0.98956,29
0,-0.45705,1.2294,-0.24673,0.98957,29
0,1.1799,-1.1355,-0.54266,-1.0891,30
1,0.98167,-0.59185,0.012258,-1.0891,30
1,1.1312,1.274,1.3981,-1.0879,30
0,2.0428,0.2498,-0.28564,-1.0879,30
1,1.576,-1.4278,0.86062,-1.0879,30
1,0.96922,1.5257,1.9928,-1.0861,30
1,0.55705,1.2927,-0.53526,-1.0863,30
1,0.89592,1.1422,-0.53815,-1.0863,30
1,0.8384,1.3542,-0.16766,-1.0863,30
1,0.9571,1.6368,-0.16358,-1.0863,30
1,1.3342,1.6125,-0.7072,-1.0863,30
1,1.1565,1.5217,-0.42137,-1.0863,30
1,0.48864,0.98049,-0.50519,-1.0863,30
1,0.56343,-0.57329,1.1656,-1.0863,30
1,0.85543,0.87434,0.82042,-1.0854,30
1,0.95833,1.7805,0.4821,-1.0854,30
1,1.2524,2.2466,-0.17081,-1.0854,30
0,0.8231,0.36433,1.1079,-1.0854,30
1,0.13708,-0.66218,-0.03599,-1.0854,30
0,-0.73119,1.7145,1.1247,-1.0854,30
1,-0.01568,-1.5007,2.1372,-1.0842,30
0,-0.78313,-1.9993,-0.65722,-1.0841,30
0,-0.59266,-2.0352,-0.49088,-1.0841,30
0,-1.6845,-1.9487,-1.4282,-1.0841,30
0,-0.45277,-0.73946,-0.45026,-1.0841,30
1,-0.11849,-1.4545,0.035777,-1.0841,30
1,-0.83147,0.76639,1.138,-1.0833,30
0,-0.88276,0.92616,-0.21342,-1.0833,30
0,-1.1731,0.58122,-0.28891,-1.0831,30
1,-0.047469,0.69006,-1.4427,-1.0832,30
1,-0.13028,0.16324,0.12191,-1.0832,30
0,-1.037,1.5511,0.086078,-1.0832,30
1,-1.6346,-2.0471,2.6525,-1.0813,30
0,-0.36729,1.7485,2.1171,-1.0798,30
0,-0.64464,-1.3646,2.5148,-1.0786,30
0,-0.33702,-0.87566,-0.16279,-1.0787,30
0,-0.80624,-1.1969,-0.50894,-1.0787,30
1,0.060813,-0.15073,-0.21466,-1.0787,30
1,-0.081542,0.45919,0.14035,-1.0787,30
1,0.6043,0.45851,-1.0695,-1.0787,30
1,0.94026,-0.031636,-0.19264,-1.0787,30
1,-0.63247,-0.24512,-1.8276,-1.0792,30
1,0.27804,-1.8644,0.31523,-1.0792,30
1,0.34355,1.628,3.1293,-1.0776,30
1,1.0853,0.23071,0.27654,-1.0777,30
0,-0.21257,0.75396,-1.214,-1.0777,30
0,-0.67445,-0.27771,0.21498,-1.0773,30
1,0.76638,-0.21826,-1.8382,-1.0774,30
0,-0.3993,0.72166,-0.64919,-1.0774,30
0,0.33576,-0.68102,0.28931,-1.0771,30
1,1.2895,0.51015,-0.16356,-1.0772,30
1,0.82577,0.99683,-0.33618,-1.0772,30
0,-0.23124,0.096199,-0.56962,-1.0772,30
0,-0.43012,-1.7062,1.2801,-1.0772,30
1,0.66111,-0.32103,-0.11887,-1.0772,30
1,1.4766,0.17961,-0.70792,-1.0765,30
1,1.9038,-0.22992,-0.3739,-1.0764,30
1,0.70618,-1.1505,-0.70377,-1.0761,30
0,-0.1989,1.5011,1.3614,-1.0756,30
1,0.67775,-0.49129,0.72833,-1.0753,30
1,1.1503,1.0139,0.68047,-1.0743,30
1,1.4709,1.4341,-0.24633,-1.0743,30
1,1.0435,1.3306,-0.68252,-1.0743,30
0,0.11199,-0.59266,0.59846,-1.0743,30
0,-0.48732,-0.28547,-0.66578,-1.0743,30
1,0.77984,-1.7337,-0.24827,-1.0743,30
1,1.8946,1.9493,2.1707,-1.0724,30
1,1.074,1.8578,-1.1258,-1.0725,30
0,0.032294,2.0294,-1.2875,-1.0725,30
1,0.28492,-1.9236,3.3883,-1.071,30
1,-0.3111,1.3564,2.3335,-1.0702,30
0,-0.5587,0.56761,0.20519,-1.0703,30
0,0.037675,-1.5386,1.1504,-1.07,30
0,-1.025,-1.0664,-1.0075,-1.07,30
0,-0.52817,-0.23045,-0.020527,-1.07,30
0,-0.53337,-0.30397,-0.24979,-1.07,30
0,-0.94321,0.40361,-0.05453,-1.07,30
0,-1.4231,0.2763,-0.71608,-1.0695,30
0,-1.4986,0.93546,0.26331,-1.0695,30
0,-1.4221,0.0026747,0.53795,-1.0684,30
0,-0.84336,-0.46542,-0.48107,-1.0684,30
1,0.22193,-0.098103,-1.1161,-1.0684,30
1,-0.19279,-1.4529,0.59228,-1.0686,30
1,0.063998,1.2566,2.1306,-1.0677,30
1,1.1471,1.5406,-1.2196,-1.0676,30
1,0.44701,1.9175,-0.70602,-1.0676,30
1,1.2975,1.8555,-1.1882,-1.0676,30
0,0.2531,1.9847,-1.3331,-1.0676,30
0,0.096075,-1.9714,3.4962,-1.0661,30
1,1.2313,-1.454,-1.0416,-1.0662,30
1,0.73969,-0.25833,0.34765,-1.0657,30
1,0.99095,0.80789,0.48074,-1.0651,30
1,1.9508,0.30538,-0.86426,-1.0651,30
1,0.95523,0.84844,-0.86256,-1.0651,30
1,0.35132,1.2885,-0.53693,-1.0651,30
1,1.2087,2.033,-0.50802,-1.0651,30
1,2.0074,1.5074,-0.66427,-1.0651,30
1,1.7373,0.53392,0.3666,-1.0651,30
1,0.44852,-1.3183,0.13517,-1.0651,30
