behavior,Qp1,Qp2,evidence,arbitration,subject
1,1.9877,0.85482,-0.14169,0.88674,15
1,1.5947,1.2419,-0.38388,0.88674,15
1,1.8609,1.7559,-0.10967,0.88674,15
0,0.36062,1.9387,-1.8274,0.88674,15
0,-1.2319,-0.77756,0.73472,0.89061,15
0,-0.52525,-0.64909,-1.004,0.89024,15
1,0.091122,-0.64527,-1.0349,0.89023,15
0,0.0301,0.3179,0.59032,0.89329,15
1,-0.44798,0.7653,-0.4149,0.89032,15
0,-0.5416,1.1555,-0.048488,0.89023,15
0,-0.90158,0.20404,0.24625,0.89328,15
0,-0.87261,-0.45237,0.30326,0.90098,15
0,-1.7052,-0.76502,-0.94999,0.9012,15
0,-1.73,-0.94182,-0.19654,0.90121,15
0,-1.6117,-0.067778,0.433,0.90121,15
0,-1.4891,-0.58608,0.054125,0.91056,15
0,-1.3664,-0.43403,-0.33122,0.91028,15
0,-1.204,0.072959,-0.0019581,0.91027,15
0,-1.0801,0.54865,0.0078473,0.91605,15
0,-1.6717,-0.98644,0.60306,0.92377,15
0,-1.8481,-1.5346,0.025865,0.92398,15
0,-1.893,-0.881,0.2826,0.92398,15
1,-1.8547,-1.7408,0.5068,0.92398,15
0,-1.4169,1.7508,2.8316,0.93551,15
0,-1.4436,-1.5368,3.0732,0.94311,15
0,-1.246,-0.58796,0.4237,0.9429,15
1,-0.0097184,-1.774,-0.4793,0.9429,15
1,0.66212,1.7498,2.6057,0.94635,15
1,1.714,1.3941,-1.1481,0.94626,15
1,1.4278,1.886,-0.1552,0.94626,15
1,1.7765,1.147,0.035423,0.94626,15
1,1.5885,0.95748,-0.36434,0.94626,15
0,0.63033,1.2449,-1.1158,0.94626,15
1,0.52242,-1.5938,2.5109,0.94912,15
0,-0.36939,1.8462,1.3625,-1.6354,16
0,-0.16535,-1.2671,3.0363,-0.56304,16
1,0.36015,-1.4021,-0.84567,-0.62978,16
1,0.46309,0.5751,1.8317,-0.065572,16
0,-0.13013,0.22607,-0.67892,-0.16021,16
0,0.93539,-0.044403,-1.3539,-0.16729,16
0,-0.14102,1.7273,0.38943,-0.27948,16
0,-0.17179,-0.68015,2.4243,0.20608,16
0,-0.46109,-0.12277,-0.059885,0.14686,16
0,-0.17709,0.023842,-0.53403,0.19134,16
1,0.67969,-1.3498,0.19472,0.16865,16
1,0.43265,1.2216,2.3491,0.59144,16
1,1.2215,0.19592,-0.1286,0.57848,16
1,1.5721,-0.34932,-0.14984,0.57679,16
1,1.51,-1.5105,0.92711,0.74102,16
1,1.7161,1.0128,2.3434,0.90164,16
1,1.4571,1.0348,-0.64905,0.89268,16
1,1.6736,1.7526,0.2177,0.89417,16
1,0.95226,1.2423,-0.64847,0.89398,16
0,-0.38855,1.4028,-1.8225,0.89398,16
0,-1.4519,0.52019,-0.63494,0.89424,16
0,-1.3027,0.10614,-0.054709,0.92706,16
0,-0.89122,0.42947,-0.48461,0.93575,16
0,-0.73154,0.99772,0.11285,0.93767,16
0,-0.63976,-0.20906,0.9439,0.94662,16
0,-1.5198,-0.1001,-1.3139,0.94636,16
0,-1.3827,-0.19905,-0.40837,0.94639,16
0,-0.25939,-0.13645,-1.6686,0.94637,16
0,-1.1144,0.36079,-0.82864,0.94637,16
1,-0.7601,0.3868,-0.76191,0.94885,16
1,0.03433,-0.40016,-0.41485,0.94821,16
1,0.17169,-0.23746,-0.33417,0.94805,16
0,0.83134,-1.2704,0.039333,0.94777,16
0,0.84444,-1.1391,-0.21759,0.94813,16
1,0.63209,-0.10626,0.59155,0.9519,16
1,-0.072828,0.063589,-1.0265,0.95159,16
0,-0.12739,-1.4576,1.3578,0.95143,16
1,0.93574,0.0035077,0.042323,0.95188,16
1,1.4999,-0.22342,-0.78588,0.95581,16
1,1.0014,0.72598,0.14057,0.9582,16
1,0.081451,-0.018045,-0.62,0.95782,16
0,-0.17898,0.52647,-0.039297,0.95771,16
1,-0.24799,0.33274,-0.21346,0.95748,16
1,0.028541,0.98534,0.067297,0.9573,16
1,-0.29277,1.3699,-0.30159,0.95729,16
1,-0.51225,1.6073,-0.34814,0.95729,16
1,-0.29065,-0.43209,1.758,0.95892,16
0,-0.33363,0.51111,0.69571,0.95966,16
1,0.16026,-1.1369,0.9638,0.95993,16
0,-0.81097,0.60905,0.4891,0.96033,16
0,-1.4703,-1.2373,0.99154,0.96104,16
0,-1.7688,-1.6618,-0.22665,0.9611,16
0,-1.2719,-1.6785,-0.94883,0.9611,16
0,-0.99429,-1.6053,-0.61214,0.9611,16
0,-0.88741,-0.65516,0.62499,0.9611,16
1,0.018033,-0.79696,-1.3069,0.9611,16
0,0.026922,1.2923,2.079,0.96128,16
1,0.3491,-0.69821,1.5766,0.96141,16
0,-0.25174,0.81574,0.67488,0.96146,16
0,-0.47133,-0.11945,0.4683,0.9615,16
0,-0.74913,-0.65312,-0.073437,0.96151,16
0,-1.3197,0.29465,0.049647,0.96151,16
0,-0.60804,0.98046,-0.43109,0.96152,16
1,0.089465,1.0682,-1.1134,0.96151,16
1,1.1419,1.0795,-1.6411,0.96151,16
0,1.1339,0.85512,-0.10227,0.96151,16
1,1.0258,-1.695,2.4958,0.9616,16
1,1.2617,1.3279,2.8912,0.96164,16
1,0.22179,2.0159,-0.83373,0.96164,16
0,-0.19669,2.0287,-0.85664,0.96164,16
0,-0.42861,-1.3566,3.3202,0.96165,16
0,-0.42263,-1.7523,0.10069,0.96165,16
0,-1.599,-1.7277,-1.7785,0.96165,16
0,-1.6782,-1.4987,-0.18488,0.96165,16
0,-0.93929,-1.3565,-1.1008,0.96165,16
0,-0.41665,-0.962,-0.53852,0.96165,16
0,-0.59945,-0.38465,0.094986,0.96165,16
1,0.37593,0.47955,-0.54787,0.96165,16
1,-0.17696,0.47727,-1.0349,0.96165,16
0,-0.10505,0.43934,-0.39937,0.96165,16
1,0.011167,1.3,0.50875,0.96165,16
1,0.31141,0.4694,0.24639,0.96165,16
1,0.92057,-0.16379,-0.36607,0.96165,16
1,1.2839,0.13149,-0.45801,0.96165,16
1,1.0094,1.223,0.5834,0.96165,16
1,0.86723,0.38427,0.45102,0.96165,16
0,1.3128,-0.36285,-0.030719,0.96165,16
1,0.26399,-0.68428,-1.2736,0.96165,16
0,-0.012935,0.29066,0.44402,0.96165,16
0,-0.94015,-0.3372,-0.76496,0.96165,16
0,-1.2015,0.14693,-0.11113,0.96165,16
0,-1.3063,0.35943,-0.23568,0.96165,16
0,-0.96302,0.42426,-0.70292,0.96165,16
1,-1.2758,0.16913,-0.44255,0.96165,16
0,-1.2802,-0.46565,0.38247,0.96165,16
0,-1.2807,-0.35874,-0.23055,0.96165,16
0,-1.4591,0.36996,0.27749,0.96165,16
0,-1.91,-0.74101,0.38844,0.96165,16
0,-0.71926,-0.77032,-1.7908,0.96165,16
0,0.41537,-0.82571,0.085411,-1.6354,16
1,0.36315,0.57362,1.2181,-0.93695,16
0,-0.035913,0.22588,-0.44072,-1.0313,16
0,-0.76474,-0.49602,-0.40998,-0.87729,16
1,-0.96504,0.013697,-0.0057862,-0.89209,16
0,0.3648,-0.63608,-1.2364,-1.2408,16
1,0.49936,0.3721,0.65869,-0.64841,16
1,0.48091,0.23772,-0.22049,-0.66777,16
0,1.5843,-0.080545,-1.3448,-0.66875,16
1,1.2262,0.44321,-0.18423,-0.055731,16
0,0.18157,-0.65636,-0.35791,-0.14607,16
0,0.86828,-0.75948,-1.0821,-0.35681,16
1,1.1345,0.39393,0.66605,0.23285,16
1,1.7037,0.9179,-0.44447,0.29093,16
1,1.7052,-0.14401,0.88582,0.29197,16
1,1.8481,0.28455,-0.029855,0.67379,16
1,1.0103,-0.26271,-0.74889,0.78005,16
1,1.01,-0.40803,-0.1852,0.82079,16
1,1.331,0.40129,0.19579,0.886,16
1,0.83706,0.54252,-0.79955,0.88325,16
1,0.98786,0.18427,-0.12191,0.88361,16
1,0.93582,-0.72714,0.64732,0.8835,16
1,0.32276,0.7744,0.64528,0.91241,16
1,1.1004,1.5687,-0.38547,0.91727,16
1,1.4139,1.7833,-0.49099,0.91786,16
1,0.2056,0.83232,-0.7339,0.91778,16
1,0.19361,0.86112,-0.33607,0.91778,16
1,0.86982,-1.1674,1.1839,0.91778,16
1,0.24297,1.3202,1.7821,0.93832,16
0,-0.12264,0.99883,-0.4303,0.93516,16
1,0.29428,0.39321,-0.16098,0.92888,16
0,-0.79381,0.88018,-1.1285,0.92709,16
1,0.20837,-0.90149,0.49269,0.93395,16
0,-0.30542,-0.75323,-0.81578,0.91461,16
0,-0.44253,-0.77188,-0.50241,0.91063,16
0,-0.3174,-0.17214,0.19236,0.91116,16
0,-0.051685,1.5605,1.3445,0.91123,16
0,-0.51706,-0.58862,1.5854,0.92933,16
0,-1.6111,0.26527,-0.70639,0.92624,16
0,-1.5014,-0.41571,0.30655,0.94642,16
0,-1.2734,-0.23945,-0.43027,0.94575,16
0,-1.5652,0.6863,0.36804,0.94593,16
0,-1.3529,-1.4532,1.8865,0.95571,16
0,-1.397,-1.1625,-0.069393,0.95605,16
0,-1.5097,-1.5017,-0.097217,0.95615,16
0,-1.4171,-1.8085,-0.11022,0.95614,16
0,-1.2269,-1.3209,-0.019221,0.95614,16
0,-1.1669,-1.108,-0.17988,0.95614,16
0,-0.44579,-0.81729,-0.90505,0.95614,16
1,0.68096,-1.194,-1.3052,0.95614,16
1,-0.887,0.30067,-0.54161,0.95555,16
0,-1.1234,0.15331,-0.47435,0.95734,16
1,0.16618,-1.6343,0.14484,0.95638,16
0,-0.31082,1.1475,2.3114,0.95878,16
0,0.23452,-0.64148,1.0652,0.95927,16
1,0.98207,0.5972,0.17164,0.9601,16
1,1.6485,1.1697,-0.50775,0.9602,16
1,0.66367,1.8075,-0.82447,0.96021,16
1,0.78731,1.3246,0.057432,0.96021,16
1,1.3382,1.4886,-0.84318,0.96021,16
1,0.83798,1.0957,-0.51267,0.96021,16
1,0.84529,1.083,-0.34917,0.96021,16
1,0.41818,0.70504,-0.43999,0.96021,16
1,0.75588,0.2427,-0.23086,0.96021,16
1,0.33539,0.63512,-0.4149,0.96021,16
0,-1.2523,0.64771,-2.3003,0.96021,16
0,-0.31403,-0.59255,-0.06192,0.96067,16
1,0.69783,-0.67605,-1.5065,0.9606,16
1,1.5764,1.3078,0.88184,0.96112,16
1,0.61878,1.4112,-1.4163,0.96111,16
1,0.35351,0.85995,-0.03738,0.9611,16
1,0.85462,1.1657,-0.61581,0.9611,16
1,0.56206,0.75326,-0.23351,0.9611,16
0,-0.18881,0.58757,-1.0881,0.9611,16
0,-1.2837,-0.11103,-0.88919,0.9612,16
0,-0.53208,-0.91547,-0.34153,0.96121,16
0,-0.57855,-0.86791,-0.35669,0.96121,16
0,-0.51316,0.34242,0.98064,0.96121,16
0,-0.39778,0.61025,-0.18401,0.96122,16
0,-1.2391,0.6069,-1.3897,0.96117,16
0,-1.4895,-0.44725,0.56949,0.96144,16
0,-1.3432,-0.13059,-0.16504,0.96144,16
0,-1.8952,-0.27822,-0.8637,0.96144,16
0,-1.2168,-0.33475,-1.1264,0.96144,16
0,-1.5936,-0.22909,-0.69661,0.96144,16
0,-1.8916,-0.51663,-0.38632,0.96144,16
0,-1.3233,-0.96739,-0.52905,0.96144,16
0,-0.64416,-1.2885,-0.81763,0.96144,16
0,-0.77125,-1.0662,-0.25171,0.96144,16
0,-0.46649,-0.059288,0.44706,0.96144,16
1,-1.6046,0.069601,-1.6092,0.96149,16
0,-1.7503,-0.96762,0.67893,0.96158,16
0,-1.4836,-1.7778,0.2638,0.96158,16
0,-1.0571,-1.4299,-0.47444,0.96157,16
0,-1.5018,-0.6327,0.028772,0.96157,16
0,-0.98805,-1.3962,-0.095824,0.96157,16
1,-0.10186,-1.4187,-1.4228,0.96157,16
0,-0.059766,1.0622,2.4962,0.96161,16
1,0.088305,-1.3674,2.3054,0.96163,16
0,-1.5465,-0.14832,-2.0725,-1.6354,16
0,-1.3148,0.43453,0.041027,-0.75677,16
0,-1.7489,0.019914,-0.40566,-0.17915,16
0,-1.1267,-0.93634,-0.0040791,-0.21818,16
0,-0.76168,-1.7361,0.13033,-0.22324,16
0,-1.2143,-1.3493,-0.46113,-0.22259,16
0,-1.0939,-1.4127,-0.42946,-0.22268,16
0,-0.40078,-1.8724,-0.67277,-0.22269,16
0,-0.27638,-0.72697,0.83181,-0.22269,16
0,-0.18912,-0.20403,0.14925,-0.22269,16
1,0.14309,-0.81448,-0.05075,-0.22269,16
1,0.43531,-0.74209,-0.63102,-0.22269,16
1,1.5785,0.24563,-0.6105,0.10859,16
1,1.2968,0.86129,0.017679,0.12026,16
1,1.3677,0.7143,-0.27056,0.11878,16
1,1.3411,0.50732,-0.14559,0.11792,16
1,1.8015,-0.72342,0.51696,0.1179,16
1,1.3253,1.6028,1.7794,0.60808,16
1,1.8351,1.5619,-0.93644,0.63108,16
1,1.722,1.3308,-0.22424,0.62469,16
1,0.95845,0.6615,-0.51439,0.62386,16
1,0.96772,0.3124,0.042108,0.62391,16
1,1.0046,-0.070986,0.048162,0.62391,16
1,1.1163,-0.044795,-0.46226,0.74889,16
1,1.202,0.22199,-0.14851,0.76261,16
1,1.3913,-0.15782,-0.14424,0.76409,16
1,1.7365,1.0354,0.61513,0.86878,16
1,1.6024,1.6398,0.1866,0.87081,16
1,1.2998,2.0558,-0.24161,0.86989,16
1,0.36935,0.79194,-0.024721,0.86975,16
1,0.71396,1.3828,-0.088977,0.86976,16
1,1.7925,1.4584,-1.598,0.86977,16
1,1.5739,1.581,-0.48146,0.86977,16
1,1.4745,0.39247,0.91326,0.86977,16
1,1.2835,0.57902,-0.37255,0.86977,16
1,0.7953,0.79106,-0.70953,0.86977,16
1,0.91117,1.8719,0.76682,0.86977,16
1,0.71198,0.58023,0.91066,0.86977,16
0,0.044409,0.33963,-0.89758,0.86977,16
0,-0.14805,-0.74489,0.67653,0.88089,16
1,0.54072,-0.69555,-1.1476,0.87954,16
1,1.271,1.5687,1.3932,0.91665,16
1,1.8281,0.57906,0.11526,0.91633,16
1,1.7925,0.11368,0.14556,0.91588,16
1,1.5025,0.24227,-0.56243,0.91588,16
1,0.68066,-0.19286,-0.86043,0.91588,16
1,0.89649,-0.060395,-0.46642,0.92852,16
1,1.2808,-1.5487,0.91222,0.93922,16
1,0.22424,1.309,1.6847,0.95071,16
0,-0.23205,0.65871,-0.15732,0.94869,16
0,0.63698,-0.74168,0.21089,0.95107,16
1,0.74822,0.50911,0.97138,0.95046,16
1,0.72679,1.309,0.55458,0.95042,16
1,0.18899,1.5243,-0.767,0.95042,16
1,0.9049,0.53573,-0.082038,0.95042,16
1,0.3188,-0.45636,0.082391,0.95042,16
1,0.56481,0.92196,0.95423,0.95398,16
0,-0.25979,1.2866,-0.94636,0.95403,16
0,-1.1144,0.05371,0.032599,0.95531,16
0,-0.54608,-0.17936,-0.78389,0.95551,16
0,-0.22364,-0.058668,-0.61181,0.95544,16
0,-0.21804,-0.38191,0.016375,0.95544,16
0,-0.39567,-0.83725,-0.041437,0.95544,16
0,-0.16872,-0.40631,-0.13088,0.95544,16
1,0.57375,-0.16298,-0.98686,0.95544,16
1,0.27641,0.31976,-0.15715,0.95657,16
0,-0.43939,1.4729,0.11073,0.95643,16
0,-0.99474,-0.93852,1.7813,0.95937,16
1,0.53935,-1.5859,-1.4914,0.95951,16
1,0.62871,0.77738,2.3002,0.96069,16
1,0.24777,0.32723,-0.2985,0.96055,16
1,0.30602,0.98463,0.34241,0.96057,16
1,1.3123,-0.097835,-0.33053,0.96057,16
1,0.906,-0.31166,-0.60631,0.96091,16
1,0.46162,-1.0541,-0.034838,0.9609,16
0,-0.34434,0.31859,0.25629,0.96095,16
1,0.8723,-0.52178,-0.8736,0.96096,16
1,1.6344,-0.1025,-0.80523,0.9612,16
1,1.4466,0.55329,0.18058,0.96142,16
1,1.3512,1.1265,0.198,0.96143,16
1,1.6601,1.388,-0.43019,0.96143,16
1,1.2359,1.6096,-0.6193,0.96143,16
0,0.075801,1.4122,-1.5562,0.96143,16
0,-0.21538,-0.11837,1.0766,0.96146,16
1,0.63912,0.1373,-1.1107,0.96144,16
1,0.35612,0.39583,-0.40183,0.96144,16
0,-0.64321,1.6332,-0.14078,0.96144,16
0,-0.2004,-0.27825,1.3351,0.9615,16
0,-0.14372,-1.2003,0.65405,0.96151,16
1,0.0062171,-1.9205,0.30265,0.96152,16
0,-0.045931,1.5625,3.6564,0.9616,16
0,-1.1941,-1.5668,1.8895,0.96163,16
0,-1.5194,-1.5158,-0.69688,0.96163,16
0,-0.45524,-1.9608,-1.1479,0.96163,16
0,-0.49738,-1.9425,-0.38558,0.96163,16
1,0.17497,-1.6015,-0.78595,0.96163,16
0,-0.27402,1.227,2.4006,0.96164,16
0,-1.0092,-0.66894,0.95596,0.96165,16
0,-1.8168,-1.2879,-0.62755,0.96165,16
1,1.7352,-0.37412,-2.0725,-1.6354,16
1,1.6379,0.066934,0.041027,-0.56304,16
1,1.3757,-0.40347,-0.12815,-0.62978,16
1,0.87845,0.40187,-0.026479,-0.065572,16
0,0.24407,-0.1348,-0.51015,-0.16021,16
1,-0.051156,1.0008,0.60938,-0.16729,16
0,-1.6585,0.39345,-1.6286,-0.27948,16
0,-1.0794,-0.098243,-0.49442,0.20608,16
1,-0.1849,-0.46224,-1.0334,0.14686,16
0,-0.070395,0.055654,0.10971,0.19134,16
0,-1.3042,0.7617,-1.052,0.16865,16
0,-1.4978,-0.2769,0.62139,0.59144,16
0,-0.23845,-1.2754,-0.7413,0.57848,16
1,0.31513,-1.6666,-0.58057,0.57679,16
0,-1.3619,1.181,0.90698,0.74102,16
0,-1.3268,-1.4651,2.6983,0.90164,16
0,-1.037,-1.5028,-0.66875,0.89268,16
0,-1.6776,-1.771,-0.83198,0.89417,16
0,-1.1889,-1.0151,-0.07372,0.89398,16
0,-1.3404,0.39885,1.1126,0.89398,16
1,0.13841,-1.4147,-0.058407,0.89424,16
0,-0.029011,0.98745,2.2494,0.92706,16
1,0.37761,-0.62433,1.0292,0.93575,16
0,-0.85449,0.56176,-0.48811,0.93767,16
0,-0.44147,-0.49066,0.36668,0.94662,16
0,-0.13891,-1.5662,0.53009,0.94636,16
0,-0.20719,-1.4404,-0.29211,0.94639,16
0,-0.14459,-0.25772,0.95176,0.94637,16
1,0.32714,-1.16,0.11855,0.94637,16
0,-0.29022,0.49319,0.81748,0.94885,16
0,0.37984,-0.085476,-0.50505,0.94821,16
1,0.21592,-0.19718,-0.42663,0.94805,16
0,-1.1605,0.84224,-0.83799,0.94777,16
1,-1.087,0.90002,-0.37809,0.94813,16
0,-0.18587,-0.44736,0.10918,0.9519,16
0,-0.10619,0.095191,0.18155,0.95159,16
0,1.3665,0.12701,-2.1359,0.95143,16
0,0.34221,1.0343,-0.55785,0.95188,16
1,0.24677,-1.3334,2.2978,0.95581,16
1,0.73394,0.6968,1.4193,0.9582,16
0,-0.024121,0.053485,-0.53805,0.95782,16
0,-0.51353,0.19693,-0.79132,0.95771,16
1,0.1729,-0.19866,-0.7395,0.95748,16
1,0.90284,0.05176,-0.96309,0.9573,16
1,1.2816,-0.29251,-0.41976,0.95729,16
0,1.5085,-0.52474,-0.36326,0.95729,16
1,0.78844,0.16055,-0.44199,0.95892,16
1,0.62493,-0.27859,-0.042954,0.95966,16
1,1.2104,-0.25953,-1.0555,0.95993,16
1,0.85729,-0.89685,-0.045112,0.96033,16
1,1.3472,1.3172,1.6311,0.96104,16
1,1.5882,1.8264,-0.056705,0.9611,16
1,1.5834,1.3271,0.22338,0.9611,16
1,1.5114,1.0373,-0.10479,0.9611,16
1,0.61046,0.925,-1.3358,0.9611,16
1,0.74483,-0.030203,0.59693,0.9611,16
1,1.4041,0.035691,-1.0918,0.96128,16
1,0.9891,-0.36983,-0.39277,0.96141,16
1,0.97165,-0.34648,-0.34918,0.96146,16
1,0.32734,0.40917,-0.26615,0.9615,16
1,0.63724,0.76932,-0.31611,0.96151,16
0,-0.28619,1.3799,-0.78051,0.96151,16
0,0.84407,-0.27303,0.18392,0.96152,16
1,0.98875,0.15514,-0.032537,0.96151,16
1,1.0073,1.226,0.87533,0.96151,16
1,0.79562,1.2126,-0.60053,0.96151,16
1,1.803,-0.78368,0.73741,0.9616,16
1,1.6822,1.1059,1.7071,0.96164,16
1,1.9521,0.21874,0.34991,0.96164,16
1,1.9153,-0.19587,0.084794,0.96164,16
1,1.768,0.39081,0.1496,0.96165,16
1,1.7134,0.42828,-0.37846,0.96165,16
1,1.6351,1.675,1.0072,0.96165,16
1,1.411,1.7593,-0.53291,0.96165,16
1,1.2754,0.97977,0.38968,0.96165,16
1,0.90128,0.4284,-0.17158,0.96165,16
1,0.354,0.62125,-0.80494,0.96165,16
0,-0.46513,-0.40778,-0.16208,0.96165,16
1,-0.46297,0.17552,0.32495,0.96165,16
1,0.28639,-0.050873,-1.0152,0.96165,16
0,-1.1515,-0.04222,-2.1201,0.96165,16
0,-0.44382,-0.34217,-0.87768,0.96165,16
1,0.14616,-0.98269,-0.3338,0.96165,16
1,0.15033,1.118,2.0981,0.96165,16
1,1.1496,1.0482,-1.507,0.96165,16
1,0.35013,0.92639,-1.1995,0.96165,16
0,-0.35862,1.4,-0.67572,0.96165,16
0,-0.66336,0.29403,0.56303,0.96165,16
0,-0.45268,0.077194,-0.36133,0.96165,16
0,-0.42571,-0.96664,0.83324,0.96165,16
1,0.1128,-1.2508,-0.68729,0.96165,16
1,-0.31765,1.0461,1.8014,0.96165,16
0,-0.40842,0.96374,-0.3707,0.96165,16
0,0.043675,-1.079,1.4773,0.96165,16
1,0.45825,1.0304,1.6016,0.96165,16
1,0.33297,1.3004,-0.19368,0.96165,16
0,-0.36081,1.5232,-0.95086,0.96165,16
0,-0.80632,-1.6095,2.7609,0.96165,16
0,-0.75634,-0.69332,0.65541,0.96165,16
1,-0.79743,0.4538,-0.79535,-1.6354,16
0,-0.7552,-0.27868,0.45005,-0.93695,16
0,-0.25041,0.041517,-0.60348,-1.0313,16
0,-0.5425,-0.78305,0.24934,-0.87729,16
0,-0.0091575,-1.0015,-0.75779,-0.89209,16
0,0.59417,-0.65313,-0.69217,-1.2408,16
1,0.49305,0.40755,0.7614,-0.64841,16
1,0.23041,0.50568,-0.56438,-0.66777,16
1,-0.088575,1.6849,0.6311,-0.66875,16
0,-0.45044,-0.87376,2.1924,-0.055731,16
0,0.60903,-0.14755,-0.81316,-0.14607,16
1,-0.57517,0.88622,-0.60722,-0.35681,16
0,-0.5484,-0.97598,1.7911,0.23285,16
0,-0.90168,-1.7788,0.14839,0.29093,16
1,0.12322,-1.8063,-1.5881,0.29197,16
0,0.29008,1.5018,3.3103,0.67379,16
1,0.31144,-0.63376,2.1177,0.78005,16
0,-0.3279,0.86162,0.60562,0.82079,16
0,-0.48108,-1.1673,1.8302,0.886,16
0,-0.53635,-0.86252,-0.066558,0.88325,16
0,-0.18672,-1.0493,-0.56804,0.88361,16
1,0.67845,-0.99794,-1.363,0.8835,16
1,0.89621,0.09998,0.66099,0.91241,16
1,1.4948,1.1437,0.12738,0.91727,16
1,1.6785,1.5031,-0.16111,0.91786,16
1,0.77452,0.23196,0.016558,0.91778,16
1,0.8015,0.21978,-0.37402,0.91778,16
0,-1.1213,0.93324,-1.8939,0.91778,16
0,-1.5457,-0.029147,0.24718,0.93832,16
0,-0.99367,0.14872,-0.82839,0.93516,16
1,0.11144,0.35966,-1.4725,0.92888,16
1,0.78796,-0.81759,0.18744,0.92709,16
1,1.0529,-0.44142,-0.24188,0.93395,16
0,-0.48268,-0.39327,-2.1944,0.91461,16
0,-0.71491,-0.46238,-0.56082,0.91063,16
0,-0.17391,-0.32069,-0.85708,0.91116,16
1,1.4648,-0.039125,-2.0487,0.91123,16
1,0.92553,0.52377,-0.36209,0.92933,16
0,-0.21362,1.6872,-0.39992,0.92624,16
0,-0.46645,-1.1369,2.6376,0.94642,16
0,-0.24912,-1.2726,-0.46449,0.94575,16
1,0.6348,-1.6286,-1.0296,0.94593,16
1,1.5327,0.9977,1.6099,0.95571,16
1,1.1126,1.4091,-0.39217,0.95605,16
1,1.4155,1.5747,-0.53521,0.95615,16
1,1.704,1.483,-0.6038,0.95614,16
1,1.2415,1.2831,-0.69199,0.95614,16
1,1.0396,1.2199,-0.53022,0.95614,16
1,0.76409,0.45914,0.19509,0.95614,16
1,1.1212,-0.72959,0.59521,0.95614,16
0,0.56051,-1.1075,-0.60489,0.95555,16
0,-0.046321,0.91387,1.2613,0.95734,16
0,-1.5865,0.4576,-1.7225,0.95638,16
0,-1.4983,0.39919,-0.39554,0.95878,16
1,-0.95192,0.35408,-0.9767,0.95927,16
0,-0.77498,-0.96883,0.97467,0.9601,16
0,-1.1447,-1.7403,0.091345,0.9602,16
0,-1.7271,-0.71007,0.13161,0.96021,16
0,-1.2666,-0.84162,-0.76956,0.96021,16
0,-1.4217,-1.423,0.13385,0.96021,16
0,-1.0491,-0.89524,-0.19735,0.96021,16
0,-1.0371,-0.90296,-0.36077,0.96021,16
0,-0.67887,-0.45235,-0.26995,0.96021,16
0,-0.24064,-0.80863,-0.47908,0.96021,16
0,-0.61259,-0.36501,-0.29505,0.96021,16
0,-0.62453,1.31,1.5904,0.96021,16
0,-0.73307,0.019076,1.0217,0.96067,16
0,-0.67562,0.79465,0.48169,0.9606,16
0,-1.4174,-1.4769,1.3875,0.96112,16
0,-1.3696,-0.63872,0.56697,0.96111,16
0,-0.82844,-0.3809,-0.72138,0.9611,16
0,-1.1159,-0.91238,-0.087878,0.9611,16
0,-0.72462,-0.60409,-0.47724,0.9611,16
0,-0.56753,0.18803,0.37803,0.9611,16
0,-0.26206,-1.2912,0.99885,0.9612,16
0,-0.9007,-0.53968,-0.26404,0.96121,16
0,-0.83976,-0.59401,-0.36661,0.96121,16
1,0.3095,-0.5257,-1.6939,0.96121,16
0,-0.5065,0.27333,-0.42735,0.96122,16
1,0.4235,-1.205,0.22679,0.96117,16
1,0.54254,1.2401,2.3593,0.96144,16
1,0.12973,1.3649,-0.71856,0.96144,16
1,0.25524,1.983,0.21338,0.96144,16
1,0.30698,1.2718,0.41337,0.96144,16
1,0.20659,1.67,-0.01294,0.96144,16
1,0.47911,1.9844,-0.3235,0.96144,16
1,0.90637,1.3849,-0.1809,0.96144,16
1,1.2108,0.66843,0.10769,0.96144,16
1,1,0.80251,-0.45823,0.96144,16
0,0.045609,0.48098,-1.157,0.96144,16
0,0.066123,-1.5547,2.0019,0.96149,16
1,0.92484,1.4211,2.0672,0.96158,16
1,1.6768,1.501,-1.1899,0.96158,16
1,1.345,1.0972,-0.29213,0.96157,16
1,0.58916,1.5724,-0.73211,0.96157,16
1,1.3128,1.0311,-0.61496,0.96157,16
1,1.3341,0.096279,0.7127,0.96157,16
1,1.3368,-0.023384,-0.2183,0.96161,16
1,1.5869,-0.11397,-0.55767,0.96163,16
1,-0.15536,-1.616,1.3625,-1.6354,16
0,-0.45899,0.96168,2.2866,-0.75677,16
0,-0.10548,-1.5308,2.1253,-0.17915,16
0,-0.91632,-1.1348,-0.89265,-0.21818,16
0,-1.6622,-0.7831,-0.86418,-0.22324,16
0,-1.2939,-1.2649,-0.24575,-0.22259,16
0,-1.3538,-1.1384,-0.28087,-0.22268,16
0,-1.7895,-0.40723,-0.037219,-0.22269,16
0,-0.70384,-0.276,-1.5418,-0.22269,16
0,-0.20816,-0.18394,-0.85919,-0.22269,16
1,-0.78678,0.16654,-0.65919,-0.22269,16
0,-0.71817,0.47484,-0.078917,-0.22269,16
0,-0.42402,-1.5555,1.6578,0.10859,16
0,-0.85009,-1.3638,-0.65665,0.12026,16
0,-0.6906,-1.4522,-0.44847,0.11878,16
0,-0.49183,-1.4258,-0.56956,0.11792,16
1,0.67507,-1.9117,-1.227,0.1179,16
